Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,Pit Bull,1,Female,16.8,Fever,Nasal Discharge,Anorexia,Coughing,3 days,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,87,Parvovirus
Dog,Siberian Husky,4.4,Female,39.2,Eye_Discharge,Coughing,Labored Breathing,Nasal_Discharge,5 days,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,40.3°C,72,Canine Distemper
Cow,Belted Galloway,9.7,Male,603,Coughing,Vomiting,Lameness,Fever,13 days,No,No,Yes,No,No,No,No,Yes,No,38.3°C,83,Bovine Viral Diarrhea
Cow,Aberdeen Angus,2.2,Male,629.9,Weight Loss,Eye Discharge,Labored Breathing,Fever,12 days,Yes,No,Yes,Yes,No,No,No,No,No,39.5°C,57,Parasitic Infection
Cow,Belted Galloway,10.3,Female,572.7,Lameness,Anorexia,Labored Breathing,Diarrhea,5 days,Yes,No,No,Yes,No,No,No,No,No,39.3°C,63,Respiratory Disease
Cow,Dexter,6.5,Male,720.3,Coughing,Anemia,Diarrhea,Eye Discharge,18 hours,No,No,Yes,No,No,No,No,No,No,39.2°C,78,Parasitic Infection
Dog,Cocker Spaniel,10.1,Female,24.3,Dehydration,Eye Discharge,Vomiting,Fever,14 days,Yes,No,No,No,No,Yes,No,No,No,39.1°C,98,Lyme Disease
Dog,Boxer,0.5,Male,28.6,Vomiting,Lethargy,Eye Discharge,Anorexia,9 hours,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,138,Parvovirus
Dog,Corgi,8.1,Female,5.9,Weakness,Anorexia,Coughing,Diarrhea,4 days,Yes,No,No,Yes,No,No,No,Yes,No,38.8°C,86,Kennel Cough
Cow,Hereford,1.9,Female,435.7,Nasal Discharge,Coughing,Diarrhea,Skin Lesions,10 days,Yes,No,No,No,No,Yes,Yes,No,No,38.9°C,54,Foot and Mouth Disease
Cow,Guernsey,3.6,Female,678.5,Dehydration,Coughing,Vomiting,Anorexia,6 weeks,Yes,No,No,No,No,No,No,No,No,39.5°C,73,Mastitis
Cow,Guernsey,10.9,Female,574,Labored Breathing,Swollen Udder,Reduced Appetite,Skin Lesions,3 days,Yes,No,No,No,No,No,No,No,No,40.6°C,61,Mastitis
Cow,Brown Swiss,2.4,Male,554.4,Vomiting,Labored Breathing,Fever,Lameness,6 days,Yes,No,Yes,No,No,No,No,No,Yes,40.8°C,53,Bovine Viral Diarrhea
Cow,Jersey,10.4,Male,573.2,Nasal Discharge,Eye Discharge,Nasal Discharge,Labored Breathing,6 days,Yes,No,No,Yes,No,No,No,Yes,No,39.8°C,79,Respiratory Disease
Cow,Ayrshire,6.6,Male,577,Nasal Discharge,Diarrhea,Anorexia,Lameness,6 weeks,Yes,No,Yes,Yes,No,No,No,No,No,39.5°C,56,Respiratory Disease
Dog,Bulldog,3.4,Female,13.1,Weakness,Nasal_Discharge,Nasal Discharge,Skin Lesions,8 days,No,No,No,Yes,No,No,No,Yes,No,39.0°C,104,Kennel Cough
Dog,Bulldog,7.1,Male,5.3,Vomiting,Fever,Coughing,Nasal Discharge,6 weeks,Yes,No,Yes,Yes,Yes,No,No,Yes,No,39.6°C,125,Canine Distemper
Dog,Border Collie,3.6,Male,15.9,Anorexia,Labored Breathing,Eye Discharge,Lethargy,6 days,No,No,Yes,No,No,No,No,No,No,39.0°C,61,Gastroenteritis
Dog,Dachshund,1.1,Male,13.1,Coughing,Dehydration,Vomiting,Appetite Loss,13 days,Yes,No,Yes,No,No,No,No,No,No,38.9°C,84,Gastroenteritis
Cow,Dexter,5.2,Male,598.4,Diarrhea,Skin Lesions,Labored Breathing,Nasal Discharge,13 hours,No,No,Yes,No,No,No,No,No,No,40.2°C,80,Bovine Viral Diarrhea
Dog,Corgi,0.4,Male,14.7,Lethargy,Coughing,Vomiting,Lameness,10 days,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,123,Parvovirus
Dog,Border Collie,6.6,Male,15.5,Coughing,Anorexia,Eye Discharge,Lethargy,7 days,Yes,No,Yes,No,No,Yes,No,No,No,39.0°C,83,Lyme Disease
Dog,Labrador Retriever,0.1,Male,33.7,Dehydration,Labored Breathing,Lethargy,Fever,4 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.0°C,138,Parvovirus
Cow,Red Angus,4.3,Male,597.6,Reduced Appetite,Fever,Fever,Swollen Udder,6 days,Yes,No,No,No,No,No,No,No,No,39.7°C,51,Mastitis
Dog,Siberian Husky,0.3,Male,24.7,Lethargy,Diarrhea,Anorexia,Lameness,10 days,Yes,Yes,Yes,No,No,No,No,No,No,39.3°C,134,Parvovirus
Cow,Ayrshire,1.2,Male,616,Diarrhea,Weakness,Vomiting,Lameness,10 hours,No,No,No,No,No,No,Yes,No,No,38.9°C,71,Parasitic Infection
Dog,Dalmatian,0.8,Female,34.2,Labored Breathing,Eye Discharge,Fever,Nasal Discharge,6 days,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,138,Parvovirus
Cow,Brown Swiss,2.2,Female,635.5,Nasal Discharge,Weakness,Fever,Lameness,7 days,Yes,No,No,No,No,No,No,No,No,39.0°C,55,Parasitic Infection
Dog,Cocker Spaniel,4.7,Male,28.1,Dehydration,Lethargy,Lameness,Weakness,5 days,Yes,No,No,No,No,Yes,No,No,No,38.2°C,122,Lyme Disease
Cow,Holstein,5.4,Male,538.9,Weakness,Fever,Dehydration,Diarrhea,5 weeks,Yes,No,No,No,No,No,No,No,No,38.5°C,48,Parasitic Infection
Cow,Simmental,8,Female,521.5,Labored Breathing,Lameness,Diarrhea,Vomiting,2 days,Yes,Yes,No,No,No,No,No,No,No,39.1°C,77,Parasitic Infection
Dog,Labrador,0.7,Male,22.9,Skin Lesions,Coughing,Lameness,Anorexia,10 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,140,Kennel Cough
Dog,Boxer,5.4,Female,30.6,Eye Discharge,Nasal Discharge,Weakness,Coughing,5 weeks,Yes,Yes,No,Yes,No,No,No,No,Yes,38.4°C,112,Kennel Cough
Cow,Limousin,6.2,Female,612.4,Nasal Discharge,Dehydration,Eye Discharge,Diarrhea,4 days,Yes,No,Yes,No,No,No,Yes,No,No,38.5°C,73,Parasitic Infection
Cow,Angus,7,Male,407.1,Eye Discharge,Weakness,Diarrhea,Nasal Discharge,8 weeks,No,No,Yes,No,No,No,No,No,No,39.1°C,57,Parasitic Infection
Cow,Dexter,6.1,Female,637.8,Lameness,Fever,Eye Discharge,Swollen Udder,11 days,Yes,No,No,No,No,No,No,No,No,40.0°C,66,Mastitis
Dog,Rottweiler,5.4,Male,52.5,Coughing,Eye_Discharge,Diarrhea,Fever,13 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,39.9°C,126,Canine Distemper
Cow,Shorthorn,5.4,Female,510.6,Diarrhea,Dehydration,Skin Lesions,Anorexia,7 days,No,No,Yes,Yes,No,No,No,Yes,No,39.1°C,82,Bovine Viral Diarrhea
Dog,Poodle,8,Male,25.7,Nasal_Discharge,Eye Discharge,Coughing,Skin Lesions,4 days,Yes,No,Yes,Yes,Yes,No,No,Yes,No,40.2°C,122,Canine Distemper
Dog,Yorkshire Terrier,0.9,Male,1,Dehydration,Vomiting,Fever,Fever,13 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,141,Parvovirus
Cow,Charolais,8.8,Female,505.6,Anorexia,Labored Breathing,Eye Discharge,Coughing,8 days,Yes,No,No,No,No,No,No,No,No,39.7°C,73,Mastitis
Dog,Boxer,0.4,Female,29.1,Skin Lesions,Labored Breathing,Lameness,Eye_Discharge,14 days,No,No,No,No,Yes,No,No,Yes,No,38.6°C,143,Kennel Cough
Dog,Chihuahua,5.4,Male,4.8,Vomiting,Nasal_Discharge,Fever,Eye_Discharge,8 weeks,Yes,Yes,No,Yes,No,No,No,Yes,Yes,39.5°C,102,Canine Distemper
Cow,Guernsey,9.9,Male,759.8,Diarrhea,Nasal Discharge,Skin Lesions,Eye Discharge,22 hours,Yes,No,No,Yes,Yes,No,No,Yes,Yes,39.5°C,52,Respiratory Disease
Cow,Holstein,4.8,Female,588.7,Eye Discharge,Fever,Diarrhea,Labored Breathing,4 days,Yes,No,No,Yes,Yes,No,No,No,Yes,39.6°C,72,Respiratory Disease
Cow,Red Angus,5.6,Male,530.3,Reduced Appetite,Lameness,Anorexia,Fever,11 days,Yes,No,No,No,No,No,No,No,No,39.5°C,61,Mastitis
Cow,Hereford,3,Female,476.4,Dehydration,Vomiting,Coughing,Eye Discharge,2 days,No,No,No,Yes,No,No,No,Yes,No,39.5°C,52,Respiratory Disease
Dog,Border Collie,9.3,Male,12.2,Nasal Discharge,Diarrhea,Vomiting,Skin Lesions,3 days,Yes,Yes,Yes,No,No,No,No,Yes,No,38.2°C,80,Gastroenteritis
Cow,Limousin,11.8,Male,624.4,Diarrhea,Lameness,Nasal Discharge,Reduced Appetite,3 days,No,No,No,No,No,No,Yes,No,No,38.9°C,67,Mastitis
Dog,Border Collie,6.9,Male,11.8,Lameness,Nasal Discharge,Vomiting,Vomiting,4 weeks,Yes,No,Yes,No,No,No,No,No,No,38.8°C,100,Gastroenteritis
Cow,Jersey,0.3,Female,489.7,Diarrhea,Nasal Discharge,Coughing,Lameness,8 days,Yes,No,No,Yes,No,No,No,No,No,39.2°C,123,Bovine Viral Diarrhea
Dog,Yorkshire Terrier,8.6,Male,4.1,Skin Lesions,Fever,Vomiting,Vomiting,4 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,120,Gastroenteritis
Dog,Labrador,3.4,Male,28.4,Eye Discharge,Lameness,Weakness,Vomiting,4 days,Yes,No,No,No,No,Yes,Yes,No,No,38.5°C,78,Lyme Disease
Dog,Border Collie,1.7,Male,16.9,Eye Discharge,Anorexia,Dehydration,Diarrhea,10 days,Yes,Yes,Yes,No,No,No,No,No,No,38.7°C,119,Gastroenteritis
Dog,Corgi,3.8,Male,13.6,Vomiting,Anorexia,Lameness,Coughing,12 days,Yes,Yes,No,Yes,Yes,No,No,Yes,No,40.5°C,107,Canine Distemper
Dog,Bulldog,0.2,Female,10.7,Coughing,Diarrhea,Vomiting,Skin Lesions,12 days,Yes,Yes,Yes,No,No,No,No,No,No,40.1°C,140,Parvovirus
Cow,Red Poll,3.9,Female,526,Skin Lesions,Rumen Issues,Eye Discharge,Coughing,6 days,Yes,No,No,No,No,Yes,Yes,No,No,40.2°C,54,Foot and Mouth Disease
Dog,Labrador,1.2,Male,20.4,Diarrhea,Diarrhea,Dehydration,Coughing,5 days,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,126,Gastroenteritis
Dog,Bulldog,7.6,Male,9.8,Skin Lesions,Vomiting,Weakness,Coughing,13 days,No,No,No,No,No,Yes,No,No,No,38.9°C,125,Lyme Disease
Cow,Aberdeen Angus,11.7,Female,537.3,Fever,Anorexia,Anemia,Dehydration,13 days,No,No,Yes,No,No,No,No,No,No,38.9°C,53,Parasitic Infection
Cow,Holstein,4.6,Male,586.9,Fever,Respiratory Signs,Diarrhea,Skin Lesions,12 days,No,No,Yes,Yes,No,No,Yes,Yes,No,39.8°C,54,Bovine Viral Diarrhea
Cow,Holstein,10.4,Male,482,Skin Lesions,Anemia,Fever,Diarrhea,10 days,No,No,No,No,No,No,No,No,No,39.4°C,64,Parasitic Infection
Cow,Brown Swiss,8.8,Female,572.9,Anemia,Skin Lesions,Weight Loss,Labored Breathing,15 hours,Yes,No,Yes,No,No,No,No,No,No,38.6°C,80,Parasitic Infection
Cow,Red Poll,4.4,Female,520.8,Weakness,Coughing,Fever,Vomiting,13 days,Yes,No,No,No,No,No,No,No,No,39.5°C,72,Mastitis
Dog,Pit Bull,0.4,Male,21.4,Diarrhea,Vomiting,Lameness,Lethargy,8 weeks,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,143,Parvovirus
Cow,Jersey,1.9,Female,514.6,Fever,Skin Lesions,Diarrhea,Coughing,6 days,No,No,No,Yes,Yes,No,No,Yes,No,39.8°C,83,Respiratory Disease
Cow,Red Poll,9.5,Male,607,Skin Lesions,Weakness,Lameness,Anorexia,5 days,No,Yes,Yes,No,No,No,No,No,No,39.0°C,71,Parasitic Infection
Dog,Golden Retriever,0.4,Female,17.5,Anorexia,Lethargy,Dehydration,Vomiting,4 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,155,Parvovirus
Dog,Golden Retriever,7.1,Male,20.4,Vomiting,Labored Breathing,Fever,Coughing,10 days,Yes,No,No,No,No,Yes,No,No,No,39.2°C,67,Lyme Disease
Dog,Doberman Pinscher,2.5,Male,8.8,Coughing,Anorexia,Nasal_Discharge,Coughing,13 hours,No,Yes,Yes,Yes,Yes,No,No,No,Yes,39.8°C,72,Canine Distemper
Cow,Belted Galloway,5.4,Male,448.7,Skin Lesions,Eye Discharge,Weakness,Skin Lesions,6 days,Yes,No,No,No,No,Yes,Yes,No,No,39.4°C,57,Foot and Mouth Disease
Cow,Angus,0.6,Male,481.2,Weakness,Diarrhea,Anemia,Nasal Discharge,14 days,No,No,Yes,No,No,No,No,No,No,39.2°C,119,Parasitic Infection
Dog,Dachshund,0.1,Male,30,Diarrhea,Lameness,Nasal Discharge,Vomiting,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,153,Parvovirus
Dog,Yorkshire Terrier,5.7,Male,3.7,Fever,Nasal Discharge,Skin Lesions,Weakness,6 days,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,126,Gastroenteritis
Cow,Red Angus,5.3,Male,611.9,Labored Breathing,Nasal Discharge,Skin Lesions,Diarrhea,4 days,Yes,No,No,No,No,No,Yes,No,No,38.6°C,82,Parasitic Infection
Cow,Brown Swiss,0.5,Female,533.4,Vomiting,Fever,Coughing,Dehydration,3 days,No,No,Yes,No,No,Yes,Yes,No,No,39.8°C,113,Foot and Mouth Disease
Cow,Jersey,0.6,Female,433.7,Skin Lesions,Lameness,Vomiting,Coughing,6 days,No,No,No,No,No,No,No,No,No,39.5°C,102,Parasitic Infection
Dog,Chihuahua,4.4,Female,6.2,Fever,Eye Discharge,Lameness,Eye_Discharge,3 weeks,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,39.9°C,126,Canine Distemper
Cow,Guernsey,1.6,Male,603.3,Dehydration,Lameness,Coughing,Weakness,9 hours,No,No,Yes,No,No,No,No,No,No,38.6°C,55,Parasitic Infection
Dog,Dachshund,0.8,Female,14.3,Eye Discharge,Labored Breathing,Lameness,Lethargy,14 days,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,151,Parvovirus
Dog,Boxer,9.3,Female,25.2,Labored Breathing,Fever,Nasal Discharge,Dehydration,9 days,No,No,No,No,No,Yes,Yes,No,No,38.6°C,84,Lyme Disease
Cow,Holstein,9.8,Male,466.1,Lameness,Anorexia,Eye Discharge,Diarrhea,3 days,No,No,No,No,No,No,No,Yes,No,38.9°C,52,Parasitic Infection
Cow,Shorthorn,7,Female,600.7,Lameness,Skin Lesions,Fever,Weakness,13 days,Yes,No,Yes,No,No,No,No,No,No,40.1°C,63,Bovine Viral Diarrhea
Dog,Chihuahua,9.7,Female,5.5,Dehydration,Weakness,Diarrhea,Vomiting,8 days,Yes,No,No,No,Yes,Yes,Yes,No,No,38.8°C,63,Lyme Disease
Dog,Yorkshire Terrier,11.5,Male,2.2,Anorexia,Dehydration,Diarrhea,Lethargy,7 days,Yes,Yes,Yes,No,No,No,No,No,No,38.7°C,104,Gastroenteritis
Cow,Hereford,10.7,Female,631.5,Coughing,Swollen Udder,Dehydration,Anorexia,4 days,Yes,No,No,No,No,No,No,No,No,39.7°C,63,Mastitis
Cow,Hereford,11.7,Male,591.1,Nasal Discharge,Fever,Labored Breathing,Skin Lesions,9 days,Yes,No,No,No,No,Yes,No,No,No,40.2°C,83,Foot and Mouth Disease
Dog,Chihuahua,3.6,Male,3.6,Loss of Appetite,Lameness,Fever,Skin Lesions,13 days,No,No,No,No,No,Yes,No,No,No,38.9°C,109,Lyme Disease
Dog,Poodle,4.9,Female,30.3,Skin Lesions,Vomiting,Lethargy,Diarrhea,4 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,97,Gastroenteritis
Dog,Dachshund,0.7,Male,20,Lethargy,Eye Discharge,Nasal Discharge,Vomiting,5 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,127,Parvovirus
Dog,Golden Retriever,4.9,Male,29.2,Eye_Discharge,Nasal Discharge,Anorexia,Dehydration,13 days,No,No,No,Yes,Yes,No,No,Yes,No,39.1°C,93,Kennel Cough
Cow,Limousin,3.2,Male,490.1,Diarrhea,Lameness,Coughing,Weakness,2 days,No,No,No,No,No,No,No,No,No,38.8°C,48,Parasitic Infection
Dog,Corgi,0.3,Male,9.6,Nasal_Discharge,Eye_Discharge,Weakness,Coughing,12 days,No,No,No,Yes,No,No,No,Yes,Yes,38.4°C,149,Kennel Cough
Dog,Siberian Husky,0.1,Male,36.7,Coughing,Fever,Eye Discharge,Fever,5 weeks,Yes,No,Yes,No,No,No,No,No,No,39.4°C,129,Parvovirus
Cow,Belted Galloway,5.6,Male,403.2,Dehydration,Fever,Coughing,Weakness,7 days,Yes,No,No,No,No,No,No,No,No,38.6°C,80,Mastitis
Dog,Border Collie,8.9,Male,14,Fever,Anorexia,Vomiting,Dehydration,9 days,No,No,No,No,No,No,No,Yes,No,38.7°C,95,Kennel Cough
Cow,Brahman,6.8,Female,509.2,Fever,Skin Lesions,Nasal Discharge,Lameness,8 days,No,No,No,Yes,Yes,Yes,No,Yes,No,39.4°C,51,Respiratory Disease
Cow,Angus,0.5,Male,390,Lameness,Dehydration,Fever,Fever,22 hours,Yes,Yes,No,No,No,Yes,Yes,No,No,39.7°C,111,Foot and Mouth Disease
Dog,Labrador,4.4,Female,27.3,Lameness,Dehydration,Coughing,Diarrhea,9 days,Yes,No,No,Yes,No,No,No,Yes,No,38.9°C,104,Kennel Cough
Cow,Ayrshire,3,Male,609.7,Nasal Discharge,Diarrhea,Skin Lesions,Weakness,2 days,No,No,Yes,No,No,No,No,No,No,38.7°C,59,Parasitic Infection
Dog,Bulldog,1,Female,17.7,Vomiting,Lameness,Eye Discharge,Labored Breathing,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.1°C,90,Parvovirus
Cow,Charolais,2.9,Female,508.9,Weight Loss,Dehydration,Fever,Eye Discharge,3 days,Yes,No,Yes,No,No,No,No,No,No,39.0°C,68,Parasitic Infection
Cow,Belted Galloway,7.4,Male,631.7,Vomiting,Diarrhea,Nasal Discharge,Dehydration,15 hours,Yes,No,No,Yes,No,No,No,Yes,Yes,39.2°C,50,Respiratory Disease
Dog,Golden Retriever,1.4,Female,21.7,Nasal Discharge,Vomiting,Lethargy,Fever,9 days,Yes,Yes,Yes,No,No,No,No,No,No,38.4°C,115,Gastroenteritis
Dog,Dachshund,8.8,Male,26,Skin Lesions,Vomiting,Nasal_Discharge,Lameness,11 days,No,No,No,No,No,No,No,Yes,Yes,39.3°C,112,Kennel Cough
Cow,Simmental,5.8,Female,472.4,Dehydration,Diarrhea,Fever,Diarrhea,11 days,No,No,Yes,No,Yes,No,No,Yes,No,40.2°C,77,Bovine Viral Diarrhea
Cow,Hereford,8.1,Female,511.4,Diarrhea,Skin Lesions,Fever,Swollen Udder,11 days,Yes,No,No,No,No,No,No,No,No,40.6°C,66,Mastitis
Cow,Red Angus,10.5,Male,610.6,Eye Discharge,Anorexia,Fever,Labored Breathing,5 weeks,Yes,No,No,No,No,Yes,Yes,No,No,39.4°C,82,Foot and Mouth Disease
Dog,Poodle,4.4,Male,8,Coughing,Labored Breathing,Weakness,Nasal_Discharge,11 days,Yes,No,No,No,Yes,No,No,Yes,No,39.0°C,102,Kennel Cough
Cow,Simmental,8.4,Male,615.1,Anorexia,Weakness,Skin Lesions,Labored Breathing,6 days,Yes,No,No,No,No,No,No,No,No,39.9°C,79,Mastitis
Dog,Yorkshire Terrier,0.2,Female,5.8,Coughing,Nasal Discharge,Diarrhea,Fever,4 days,No,Yes,No,No,No,No,No,No,No,40.0°C,147,Parvovirus
Cow,Red Angus,10.3,Female,499.6,Coughing,Dehydration,Skin Lesions,Diarrhea,5 days,Yes,No,No,No,No,No,No,Yes,No,39.5°C,73,Mastitis
Cow,Dexter,5.3,Female,470.3,Nasal Discharge,Weakness,Dehydration,Fever,14 days,Yes,No,No,No,No,Yes,Yes,No,No,39.2°C,65,Foot and Mouth Disease
Cow,Angus,6.6,Male,451.9,Diarrhea,Vomiting,Coughing,Nasal Discharge,10 hours,Yes,No,No,Yes,No,No,No,Yes,No,40.5°C,54,Respiratory Disease
Cow,Simmental,0.9,Male,587.1,Diarrhea,Coughing,Vomiting,Lameness,8 weeks,Yes,No,Yes,No,No,No,Yes,No,No,39.1°C,109,Foot and Mouth Disease
Cow,Limousin,9.7,Female,559,Dehydration,Fever,Labored Breathing,Anorexia,3 days,Yes,No,No,Yes,No,No,No,Yes,No,38.8°C,57,Respiratory Disease
Cow,Angus,4.7,Male,587.7,Nasal Discharge,Diarrhea,Skin Lesions,Weakness,10 days,No,No,No,Yes,Yes,No,No,Yes,No,39.1°C,64,Respiratory Disease
Cow,Charolais,9.8,Female,499,Skin Lesions,Fever,Labored Breathing,Coughing,14 days,Yes,No,No,No,No,No,Yes,No,No,39.1°C,68,Mastitis
Dog,Labrador Retriever,5.9,Female,25.8,Anorexia,Nasal_Discharge,Vomiting,Coughing,12 days,Yes,No,Yes,Yes,Yes,No,No,No,Yes,39.8°C,85,Canine Distemper
Cow,Brahman,2.8,Male,567.8,Weight Loss,Weakness,Anorexia,Skin Lesions,4 days,No,No,No,No,No,No,No,No,No,38.6°C,70,Parasitic Infection
Cow,Belted Galloway,2.8,Female,605.3,Dehydration,Labored Breathing,Diarrhea,Coughing,7 days,No,Yes,No,No,No,No,No,No,No,39.8°C,72,Parasitic Infection
Cow,Limousin,5.4,Female,638.8,Fever,Weakness,Swollen Udder,Vomiting,18 hours,Yes,No,No,No,No,No,No,No,No,41.5°C,56,Mastitis
Dog,Yorkshire Terrier,5.4,Male,2.9,Coughing,Anorexia,Dehydration,Labored Breathing,12 days,No,No,No,No,No,Yes,No,No,No,38.2°C,112,Lyme Disease
Cow,Brown Swiss,11.5,Female,653.8,Vomiting,Dehydration,Diarrhea,Skin Lesions,8 days,No,No,No,Yes,Yes,No,No,No,No,39.5°C,57,Respiratory Disease
Dog,Chihuahua,0.9,Female,5.1,Dehydration,Coughing,Fever,Lethargy,3 days,Yes,Yes,Yes,No,No,No,No,No,No,39.1°C,145,Parvovirus
Cow,Simmental,6.1,Female,513,Reduced Appetite,Dehydration,Fever,Vomiting,10 days,Yes,No,No,No,No,No,No,No,No,39.8°C,66,Mastitis
Dog,Dalmatian,1,Female,25.7,Nasal_Discharge,Eye Discharge,Nasal Discharge,Anorexia,12 days,No,Yes,No,No,No,No,No,Yes,Yes,39.5°C,72,Canine Distemper
Dog,Rottweiler,2.2,Male,69.9,Fever,Anorexia,Labored Breathing,Diarrhea,5 days,No,No,No,Yes,No,No,No,No,Yes,38.8°C,68,Kennel Cough
Dog,German Shepherd,0.3,Male,33.2,Diarrhea,Nasal Discharge,Weakness,Coughing,7 days,Yes,Yes,Yes,No,No,No,No,No,No,38.3°C,128,Parvovirus
Cow,Red Angus,1.8,Male,552.9,Vomiting,Coughing,Labored Breathing,Anorexia,9 days,No,No,No,Yes,No,No,No,Yes,No,39.3°C,67,Respiratory Disease
Cow,Limousin,4.7,Female,631.2,Fever,Dehydration,Skin Lesions,Vomiting,5 days,No,No,No,Yes,Yes,No,No,Yes,Yes,40.3°C,65,Respiratory Disease
Dog,Golden Retriever,2.6,Female,30.6,Anorexia,Nasal_Discharge,Coughing,Fever,9 days,Yes,Yes,Yes,No,No,No,No,Yes,Yes,39.7°C,77,Canine Distemper
Dog,Beagle,0.7,Male,13.1,Weakness,Coughing,Fever,Eye_Discharge,10 days,Yes,No,Yes,Yes,No,No,No,Yes,No,40.8°C,145,Canine Distemper
Cow,Aberdeen Angus,11.9,Male,481.8,Lameness,Diarrhea,Anorexia,Labored Breathing,6 days,Yes,No,No,No,No,Yes,Yes,No,No,39.5°C,54,Foot and Mouth Disease
Dog,Pit Bull,0.3,Male,24,Lameness,Eye Discharge,Dehydration,Nasal Discharge,3 days,Yes,No,Yes,Yes,No,No,No,Yes,Yes,39.2°C,125,Canine Distemper
Cow,Brahman,11.4,Female,489.8,Diarrhea,Skin Lesions,Rumen Issues,Vomiting,5 days,Yes,No,No,No,No,Yes,No,No,No,39.1°C,80,Foot and Mouth Disease
Dog,German Shepherd,0.2,Male,26.4,Fever,Anorexia,Weakness,Fever,12 days,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,129,Parvovirus
Cow,Belted Galloway,11.4,Female,503.6,Vomiting,Swollen Udder,Reduced Appetite,Eye Discharge,14 days,Yes,No,No,No,No,No,No,No,No,39.6°C,59,Mastitis
Dog,Corgi,10.6,Female,15.4,Dehydration,Lethargy,Coughing,Skin Lesions,10 days,No,No,No,No,No,No,No,No,No,38.2°C,81,Lyme Disease
Cow,Jersey,10.1,Male,532.2,Anorexia,Vomiting,Coughing,Dehydration,8 days,Yes,No,No,Yes,No,No,No,No,No,38.8°C,76,Respiratory Disease
Dog,Yorkshire Terrier,0.4,Female,4.5,Skin Lesions,Anorexia,Dehydration,Lethargy,2 weeks,Yes,No,Yes,No,No,No,No,No,No,39.2°C,125,Gastroenteritis
Cow,Belted Galloway,11.1,Female,572.5,Nasal Discharge,Skin Lesions,Nasal Discharge,Diarrhea,4 days,Yes,No,No,Yes,No,No,No,No,No,40.0°C,63,Respiratory Disease
Dog,Pit Bull,9.5,Female,33.6,Labored Breathing,Nasal_Discharge,Lameness,Fever,9 days,No,No,No,Yes,No,No,No,Yes,No,39.2°C,100,Kennel Cough
Cow,Brahman,2.4,Male,449.2,Lameness,Eye Discharge,Weakness,Nasal Discharge,4 days,Yes,No,No,No,No,No,No,No,No,40.4°C,69,Mastitis
Cow,Angus,11.6,Female,555,Dehydration,Nasal Discharge,Vomiting,Diarrhea,2 days,No,No,No,Yes,Yes,No,No,No,No,39.7°C,72,Respiratory Disease
Dog,Bulldog,8.8,Female,15.5,Eye Discharge,Fever,Dehydration,Coughing,2 days,No,No,No,No,No,Yes,No,No,No,38.3°C,90,Lyme Disease
Dog,Dachshund,0.4,Male,14,Diarrhea,Fever,Fever,Dehydration,4 weeks,Yes,Yes,Yes,Yes,No,No,No,No,No,39.2°C,136,Parvovirus
Dog,German Shepherd,4,Male,31.4,Fever,Labored Breathing,Diarrhea,Loss of Appetite,9 days,No,Yes,No,No,No,Yes,No,No,No,38.7°C,70,Lyme Disease
Cow,Jersey,3.9,Male,739,Eye Discharge,Lameness,Vomiting,Dehydration,6 days,Yes,No,No,No,No,Yes,Yes,No,No,40.8°C,55,Foot and Mouth Disease
Cow,Aberdeen Angus,11.4,Male,682.7,Lameness,Dehydration,Labored Breathing,Diarrhea,5 days,Yes,No,No,No,No,Yes,No,No,No,39.4°C,83,Foot and Mouth Disease
Dog,Cocker Spaniel,6.3,Female,22.1,Anorexia,Labored Breathing,Skin Lesions,Coughing,9 hours,No,No,No,Yes,No,No,No,Yes,No,39.4°C,83,Kennel Cough
Cow,Limousin,1.5,Female,623,Dehydration,Coughing,Anorexia,Eye Discharge,9 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.4°C,63,Respiratory Disease
