Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,Poodle,2.0,Female,12.0,Lethargy,Appetite Loss,Coughing,Vomiting,4 days,Yes,Yes,No,Yes,No,No,No,No,No,39.4°C,115.0,Kennel Cough
Dog,Chihuahua,9.7,Female,5.5,Dehydration,Weakness,Diarrhea,Vomiting,8 days,Yes,No,No,No,Yes,Yes,Yes,No,No,38.8°C,63.0,Lyme Disease
Dog,Labrador Retriever,3.6,Female,12.7,Eye_Discharge,Coughing,Vomiting,Labored Breathing,16 hours,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,40.0°C,62.0,Canine Distemper
Dog,Border Collie,6.9,Male,11.8,Lameness,Nasal Discharge,Vomiting,Vomiting,4 weeks,Yes,No,Yes,No,No,No,No,No,No,38.8°C,100.0,Gastroenteritis
Dog,Corgi,0.1,Female,9.3,Lameness,Vomiting,Anorexia,Fever,11 days,Yes,Yes,Yes,No,No,No,No,No,No,40.6°C,148.0,Parvovirus
Dog,Labrador Retriever,9.1,Male,25.8,Lameness,Eye_Discharge,Labored Breathing,Nasal Discharge,10 days,No,No,No,Yes,No,No,No,No,No,38.4°C,86.0,Kennel Cough
Dog,Labrador,3.4,Male,23.0,Eye Discharge,Skin Lesions,Labored Breathing,Weakness,12 days,Yes,No,Yes,Yes,Yes,Yes,No,No,No,40.1°C,109.0,Canine Distemper
Dog,Shih Tzu,9.7,Female,2.1,Nasal Discharge,Diarrhea,Weakness,Lethargy,2 days,No,Yes,No,No,No,Yes,No,No,No,38.5°C,78.0,Lyme Disease
Dog,Corgi,3.5,Male,12.1,Reduced Appetite,Nasal Discharge,Sneezing,Lethargy,3 days,Yes,No,No,No,No,No,No,Yes,No,39.8°C,66.0,Canine Influenza
Dog,Chihuahua,10.16,Female,21.77,Vomiting,Abdominal Pain,Jaundice,Fever,8 days,Yes,Yes,Yes,Yes,No,No,,,,40.35,108.55,Canine Hepatitis
Dog,Labrador Retriever,6.71,Female,16.05,Fever,Diarrhea,Nasal Discharge,Dehydration,13 days,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,40.2°C,74.01,Canine Distemper
Dog,Dachshund,0.4,Male,14.0,Diarrhea,Fever,Fever,Dehydration,4 weeks,Yes,Yes,Yes,Yes,No,No,No,No,No,39.2°C,136.0,Parvovirus
Dog,Akita,0.8,Female,5.3,Coughing,Vomiting,Fever,Eye Discharge,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,148.0,Parvovirus
Dog,Labrador Retriever,8.55,Female,19.36,Dehydration,Weight Loss,Vomiting,Diarrhea,4 days,Yes,No,Yes,No,Yes,No,No,Yes,No,39.0°C,124.91,Pancreatitis
Dog,Siberian Husky,1.9,Male,26.29,Labored Breathing,Fever,Lameness,Diarrhea,3 days,No,No,No,Yes,Yes,No,No,No,Yes,39.0°C,104.78,Kennel Cough
Dog,Yorkshire Terrier,8.82,Male,36.94,Diarrhea,Lethargy,Vomiting,Weakness,2 days,Yes,Yes,No,No,No,Yes,No,No,No,38.8°C,66.96,Gastroenteritis
Dog,German Shepherd,0.5,Female,5.54,Labored Breathing,Lameness,Vomiting,Lethargy,4 days,Yes,Yes,Yes,No,No,No,No,No,No,40.2°C,141.11,Parvovirus
Dog,Chihuahua,0.9,Male,5.1,Weakness,Nasal Discharge,Fever,Diarrhea,13 days,Yes,Yes,Yes,No,No,No,Yes,No,No,39.4°C,155.0,Parvovirus
Dog,Boxer,7.9,Male,8.76,Fever,Vomiting,Abdominal Pain,Jaundice,10 days,Yes,No,Yes,No,No,No,,,,40.29,101.59,Canine Hepatitis
Dog,Rottweiler,0.21,Female,5.38,Diarrhea,<missing>,Coughing,Nasal Discharge,4 days,No,Yes,No,No,No,No,No,No,No,40.0°C,158.45,Parvovirus
Dog,Corgi,4.57,Male,29.1,Labored Breathing,Eye Discharge,Weakness,Lameness,2 days,Yes,No,No,Yes,No,No,No,Yes,Yes,38.2°C,56.64,Kennel Cough
Dog,Dachshund,8.95,Female,37.03,Fever,Lameness,Dehydration,<missing>,3 days,No,No,No,No,No,Yes,No,No,No,38.6°C,121.96,Lyme Disease
Dog,Beagle,6.3,Female,21.5,Fever,Diarrhea,Dehydration,Weakness,15 days,Yes,Yes,Yes,No,No,Yes,,,,40.2,98.0,Salmonellosis
Dog,German Shepherd,0.81,Female,32.59,Fever,Nasal Discharge,Labored Breathing,Eye Discharge,6 days,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,140.82,Parvovirus
Dog,Poodle,0.65,Male,16.78,Fever,Vomiting,Skin Lesions,Vomiting,4 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,146.4,Parvovirus
Dog,Golden Retriever,0.88,Male,34.42,Diarrhea,Labored Breathing,Anorexia,Fever,1 days,Yes,Yes,No,No,No,No,No,No,No,39.4°C,140.21,Parvovirus
Dog,Akita,10.4,Female,27.1,Pale Gums,Lethargy,Swollen Lymph Nodes,Vomiting,14 days,Yes,Yes,No,No,No,Yes,No,No,No,39.6°C,106.0,Tick-Borne Disease
Dog,German Shepherd,3.94,Male,5.78,Vomiting,Weakness,Labored Breathing,Vomiting,11 days,Yes,No,No,No,No,No,No,Yes,Yes,39.3°C,79.48,Canine Distemper
Dog,Rottweiler,2.2,Male,69.9,Fever,Anorexia,Labored Breathing,Diarrhea,5 days,No,No,No,Yes,No,No,No,No,Yes,38.8°C,68.0,Kennel Cough
Dog,Rottweiler,7.1,Male,58.1,Weakness,Coughing,Labored Breathing,Eye Discharge,4 weeks,No,No,No,No,Yes,No,No,Yes,No,39.9°C,86.0,Canine Distemper
Dog,Corgi,2.03,Male,61.53,<missing>,Diarrhea,Skin Lesions,Anorexia,5 days,Yes,No,Yes,No,No,No,No,No,No,38.9°C,79.28,Gastroenteritis
Dog,Akita,7.4,Female,36.2,Lameness,Coughing,Labored Breathing,Lethargy,12 days,No,Yes,Yes,No,No,No,No,No,No,39.7°C,65.0,Gastroenteritis
Dog,Yorkshire Terrier,4.4,Male,4.4,Eye Discharge,Coughing,Vomiting,Lethargy,1 days,No,Yes,Yes,No,No,No,No,Yes,No,39.1°C,91.0,Gastroenteritis
Dog,Shih Tzu,10.6,Male,6.7,Diarrhea,Fever,Lethargy,Lameness,13 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.4°C,122.0,Gastroenteritis
Dog,Dalmatian,2.41,Female,75.84,Labored Breathing,Anorexia,Diarrhea,Fever,5 days,No,No,No,Yes,No,No,No,No,Yes,38.8°C,68.11,Kennel Cough
Dog,Pit Bull,3.8,Male,9.0,Eye_Discharge,Weakness,Coughing,Eye Discharge,3 days,No,No,No,Yes,No,No,No,No,Yes,38.3°C,81.0,Kennel Cough
Dog,Beagle,1.14,Male,23.23,Vomiting,Lameness,Nasal_Discharge,Coughing,12 days,No,No,No,Yes,Yes,No,No,No,Yes,40.0°C,72.84,Kennel Cough
Dog,Labrador Retriever,4.3,Female,27.0,Skin Lesions,Lameness,Vomiting,Diarrhea,3 days,Yes,Yes,Yes,Yes,No,No,No,No,Yes,39.6°C,110.0,Canine Distemper
Dog,Cocker Spaniel,0.3,Male,15.1,Labored Breathing,Diarrhea,Coughing,Fever,3 days,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,125.0,Parvovirus
Dog,Chihuahua,3.0,Male,2.5,Sneezing,Eye Discharge,Labored Breathing,Lethargy,5 days,Yes,No,No,Yes,No,No,Yes,No,Yes,39.5°C,131.0,Allergic Rhinitis
Dog,Beagle,5.2,Male,10.5,Fever,Vomiting,Abdominal Pain,Jaundice,16 days,Yes,No,No,No,Yes,No,,,,39.4,115.0,Canine Hepatitis
Dog,Rottweiler,4.2,Male,30.2,Nasal_Discharge,Anorexia,Coughing,Labored Breathing,9 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,39.2°C,124.0,Canine Distemper
Dog,Golden Retriever,2.96,Female,26.28,Lameness,Nasal Discharge,Eye Discharge,Eye_Discharge,6 days,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,38.4°C,128.7,Kennel Cough
Dog,Yorkshire Terrier,1.5,Male,13.0,Ocular Discharge,Nasal Discharge,Fever,Reduced Appetite,11 days,Yes,No,No,Yes,No,No,No,Yes,Yes,39.7°C,99.0,Canine Influenza
Dog,Husky,10.95,Male,15.27,Eye Discharge,Labored Breathing,Vomiting,Dehydration,6 days,No,Yes,No,Yes,No,No,No,No,No,38.9°C,96.36,Gastroenteritis
Dog,Dalmatian,3.1,Female,25.3,Labored Breathing,Anorexia,Eye Discharge,Vomiting,4 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.9°C,121.0,Canine Distemper
Dog,German Shepherd,9.8,Male,8.6,Fever,Vomiting,Diarrhea,Jaundice,20 days,Yes,Yes,Yes,Yes,No,No,,,,39.1,89.0,Canine Leptospirosis
Dog,Shih Tzu,5.42,Male,29.76,Loss Of Appetite,Lethargy,<missing>,Vomiting,4 days,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,39.1°C,123.99,Canine Leptospirosis
Dog,Golden Retriever,1.2,Female,34.1,Skin Lesions,Anorexia,Nasal Discharge,Nasal_Discharge,11 days,No,No,No,Yes,No,No,No,Yes,No,40.3°C,106.0,Canine Distemper
Dog,Labrador,0.89,Female,23.06,Coughing,Diarrhea,Weakness,Vomiting,8 days,Yes,Yes,Yes,Yes,No,No,No,No,No,41.1°C,165.58,Parvovirus
Dog,Rottweiler,6.86,Male,26.08,Skin Lesions,Fever,Coughing,Coughing,8 days,No,Yes,Yes,Yes,No,No,No,No,No,38.7°C,75.93,Canine Distemper
Dog,Golden Retriever,0.7,Female,22.8,Diarrhea,Vomiting,Lethargy,Eye Discharge,8 days,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,152.0,Gastroenteritis
Dog,Beagle,0.52,Male,1.83,Labored Breathing,Nasal Discharge,Fever,Skin Lesions,23 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,153.99,Parvovirus
Dog,Doberman Pinscher,0.7,Female,17.6,Lameness,Labored Breathing,Eye Discharge,Fever,14 days,Yes,No,No,No,No,No,No,No,No,38.5°C,150.0,Lyme Disease
Dog,Cocker Spaniel,0.9,Male,34.5,Lameness,Dehydration,Eye Discharge,Skin Lesions,22 hours,Yes,No,Yes,No,No,No,No,No,No,38.7°C,150.0,Gastroenteritis
Dog,Pit Bull,9.5,Female,33.6,Labored Breathing,Nasal_Discharge,Lameness,Fever,9 days,No,No,No,Yes,No,No,No,Yes,No,39.2°C,100.0,Kennel Cough
Dog,Yorkshire Terrier,0.31,Female,22.65,Eye Discharge,<missing>,Diarrhea,Diarrhea,10 days,Yes,No,Yes,No,No,No,No,No,No,39.1°C,124.72,Parvovirus
Dog,Doberman Pinscher,5.37,Male,27.41,Anorexia,Nasal_Discharge,Dehydration,Coughing,2 weeks,Yes,No,No,Yes,Yes,No,No,Yes,No,38.4°C,123.25,Kennel Cough
Dog,Labrador,9.89,Male,30.65,Swollen Lymph Nodes,Lameness,Jaundice,Lethargy,11 days,No,No,No,No,No,Yes,No,No,No,40.0°C,91.02,Tick-Borne Disease
Dog,Pit Bull,4.23,Female,24.89,Weakness,Diarrhea,Skin Lesions,Fever,1 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,69.87,Kennel Cough
Dog,Border Collie,5.4,Female,17.5,Stiffness,Lethargy,Change In Gait,Reluctance To Play,14 days,Yes,No,No,No,No,Yes,No,No,No,38.7°C,114.0,Arthritis
Dog,Golden Retriever,3.17,Female,14.65,Skin Lesions,Dehydration,Nasal_Discharge,Lameness,6 hours,No,No,Yes,No,Yes,No,No,No,Yes,40.8°C,83.23,Canine Distemper
Dog,Husky,4.97,Male,31.4,Skin Lesions,Diarrhea,Lethargy,Vomiting,4 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,106.27,Gastroenteritis
Dog,Border Collie,0.57,Female,9.08,Labored Breathing,Weakness,Eye Discharge,Coughing,2 days,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,172.1,Parvovirus
Dog,Bulldog,3.4,Female,13.1,Weakness,Nasal_Discharge,Nasal Discharge,Skin Lesions,8 days,No,No,No,Yes,No,No,No,Yes,No,39.0°C,104.0,Kennel Cough
Dog,Dachshund,4.12,Male,1.48,Weakness,Diarrhea,Eye Discharge,Fever,11 days,No,No,No,No,No,Yes,No,No,No,38.4°C,81.78,Lyme Disease
Dog,Cocker Spaniel,0.43,Male,25.14,Diarrhea,Nasal Discharge,Vomiting,Lethargy,4 days,Yes,No,Yes,No,No,No,No,No,No,41.3°C,150.08,Parvovirus
Dog,Shih Tzu,5.21,Male,20.86,Nasal Discharge,Weakness,<missing>,Anorexia,14 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,40.2°C,121.91,Canine Distemper
Dog,Siberian Husky,6.7,Female,21.93,Diarrhea,Vomiting,Fever,Jaundice,17 days,Yes,Yes,No,No,No,No,,,,35.78,84.87,Canine Leptospirosis
Dog,Shih Tzu,2.6,Female,23.57,Eye Discharge,Fever,Skin Lesions,Anorexia,3 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,116.21,Lyme Disease
Dog,Akita,6.5,Female,20.0,Diarrhea,Nasal Discharge,Eye Discharge,Skin Lesions,10 days,Yes,No,No,Yes,No,No,No,Yes,No,38.6°C,78.0,Kennel Cough
Dog,Yorkshire Terrier,1.0,Male,12.67,Jaundice,Vomiting,Diarrhea,Fever,18 days,Yes,Yes,No,No,No,No,,,,39.36,119.58,Canine Leptospirosis
Dog,Husky,7.1,Female,24.1,Lameness,Lameness,Labored Breathing,Anorexia,6 weeks,Yes,No,No,No,No,No,No,No,No,39.0°C,123.0,Lyme Disease
Dog,Golden Retriever,4.8,Male,28.66,Eye_Discharge,<missing>,Dehydration,Anorexia,13 days,No,No,No,Yes,Yes,No,No,Yes,No,39.1°C,87.02,Kennel Cough
Dog,Poodle,4.4,Male,8.0,Coughing,Labored Breathing,Weakness,Nasal_Discharge,11 days,Yes,No,No,No,Yes,No,No,Yes,No,39.0°C,102.0,Kennel Cough
Dog,Husky,2.9,Male,27.3,Lameness,Weakness,Eye Discharge,Anorexia,14 days,Yes,No,No,Yes,No,No,No,Yes,Yes,40.1°C,104.0,Canine Distemper
Dog,Boxer,7.1,Female,30.2,Lameness,Nasal Discharge,Vomiting,Lethargy,2 days,Yes,Yes,Yes,No,No,No,No,Yes,No,38.8°C,65.0,Gastroenteritis
Dog,Pit Bull,10.0,Male,5.6,Fever,Nasal Discharge,Lameness,Coughing,5 days,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,38.4°C,116.0,Kennel Cough
Dog,Border Collie,9.7,Male,8.2,Diarrhea,Eye Discharge,Lameness,Fever,5 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,69.0,Lyme Disease
Dog,Yorkshire Terrier,5.4,Male,2.9,Coughing,Anorexia,Dehydration,Labored Breathing,12 days,No,No,No,No,No,Yes,No,No,No,38.2°C,112.0,Lyme Disease
Dog,Shih Tzu,0.42,Male,30.69,Lameness,Labored Breathing,Eye_Discharge,Skin Lesions,14 days,No,No,No,No,Yes,No,No,Yes,No,38.6°C,137.94,Kennel Cough
Dog,Pit Bull,10.27,Female,18.3,Lameness,<missing>,Labored Breathing,Weakness,14 days,No,No,No,No,No,Yes,No,No,No,38.8°C,94.28,Lyme Disease
Dog,Pit Bull,11.36,Female,31.33,Reluctance To Play,Lethargy,Difficulty Rising,Joint Pain,2 days,No,No,No,No,No,Yes,No,No,No,38.9°C,119.41,Arthritis
Dog,Rottweiler,5.52,Female,25.49,Fever,Coughing,Lethargy,<missing>,1 days,No,Yes,Yes,No,No,No,No,No,No,38.4°C,72.97,Gastroenteritis
Dog,Dachshund,5.6,Female,17.9,Lameness,Nasal Discharge,Skin Lesions,Labored Breathing,10 days,Yes,No,No,No,No,Yes,No,No,No,39.3°C,65.0,Lyme Disease
Dog,Siberian Husky,11.0,Male,39.56,Labored Breathing,Dehydration,Lameness,Lameness,6 days,Yes,No,No,No,No,Yes,No,No,No,38.1°C,111.14,Lyme Disease
Dog,Doberman Pinscher,5.58,Male,25.05,Weakness,<missing>,Coughing,Fever,1 days,No,Yes,Yes,No,No,No,No,No,No,38.4°C,65.95,Gastroenteritis
Dog,Pug,3.63,Male,30.06,<missing>,Lethargy,Vomiting,Fever,3 days,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,39.1°C,122.46,Canine Hepatitis
Dog,Shih Tzu,11.9,Female,5.1,Lameness,Diarrhea,Eye Discharge,Fever,3 days,No,No,No,No,No,Yes,No,No,No,39.2°C,121.0,Lyme Disease
Dog,Beagle,3.8,Female,44.9,Fever,Diarrhea,Dehydration,Weakness,14 days,Yes,Yes,Yes,No,No,No,,,,40.2,113.0,Salmonellosis
Dog,Pit Bull,5.37,Male,2.9,Labored Breathing,Coughing,Dehydration,Anorexia,12 days,No,No,No,No,No,Yes,No,No,No,38.2°C,110.23,Lyme Disease
Dog,Dalmatian,3.91,Female,24.17,Skin Lesions,Weakness,Fever,Diarrhea,1 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,73.02,Kennel Cough
Dog,Border Collie,2.63,Male,22.51,Fever,Skin Lesions,Eye Discharge,Anorexia,3 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,110.7,Lyme Disease
Dog,Husky,0.8,Female,13.92,Lethargy,Lameness,Labored Breathing,Eye Discharge,14 days,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,161.07,Parvovirus
Dog,Beagle,4.8,Male,36.5,Fever,Vomiting,Abdominal Pain,Jaundice,19 days,Yes,No,No,No,No,No,,,,39.6,128.0,Canine Hepatitis
Dog,German Shepherd,4.0,Male,31.4,Fever,Labored Breathing,Diarrhea,Loss Of Appetite,9 days,No,Yes,No,No,No,Yes,No,No,No,38.7°C,70.0,Lyme Disease
Dog,Husky,2.3,Male,25.0,Anorexia,Fever,Coughing,Nasal Discharge,11 days,No,Yes,Yes,No,No,No,No,No,No,39.2°C,64.0,Gastroenteritis
Dog,Boxer,9.2,Female,31.6,Eye Discharge,Vomiting,Dehydration,Coughing,12 days,No,No,No,Yes,Yes,No,No,No,No,38.7°C,109.0,Kennel Cough
Dog,Husky,0.21,Female,24.12,Fever,Lethargy,Labored Breathing,Diarrhea,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.8°C,143.51,Parvovirus
Dog,Rottweiler,8.72,Female,13.07,<missing>,Dehydration,Vomiting,Fever,9 days,No,No,No,No,No,No,No,Yes,No,38.7°C,100.23,Kennel Cough
Dog,Chihuahua,0.9,Female,5.1,Dehydration,Coughing,Fever,Lethargy,3 days,Yes,Yes,Yes,No,No,No,No,No,No,39.1°C,145.0,Parvovirus
Dog,Rottweiler,10.7,Female,7.5,Lethargy,Jaundice,Neurological Signs,Loss Of Appetite,21 days,Yes,No,No,No,No,Yes,No,No,No,40.7°C,108.0,Tick-Borne Disease
Dog,German Shepherd,4.72,Female,25.96,Vomiting,Fever,Jaundice,Diarrhea,10 days,Yes,Yes,No,No,Yes,No,,,,36.43,94.63,Canine Leptospirosis
Dog,German Shepherd,3.0,Female,30.0,Lameness,Fever,Skin Lesions,Lethargy,7 days,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,110.0,Lyme Disease
Dog,Bulldog,8.01,Female,18.32,Jaundice,Swollen Lymph Nodes,Lethargy,Lameness,8 weeks,No,No,No,No,No,Yes,No,No,No,38.8°C,143.48,Tick-Borne Disease
Dog,Labrador Retriever,4.16,Female,5.21,Vomiting,Eye Discharge,Weakness,Nasal Discharge,4 days,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,40.0°C,54.53,Canine Distemper
Dog,Siberian Husky,0.3,Female,15.5,Fever,Diarrhea,Weakness,Fever,9 days,Yes,Yes,Yes,Yes,No,No,No,No,No,39.5°C,146.0,Parvovirus
Dog,Dalmatian,0.73,Female,27.0,Skin Lesions,Coughing,Labored Breathing,Fever,10 days,Yes,Yes,No,No,No,No,No,No,Yes,39.0°C,155.04,Gastroenteritis
Dog,Rottweiler,9.21,Female,7.61,Anorexia,Coughing,Labored Breathing,Lameness,10 days,Yes,No,No,No,No,Yes,No,No,No,38.6°C,128.21,Lyme Disease
Dog,Doberman Pinscher,8.34,Male,26.94,Fever,Weakness,Coughing,<missing>,3 days,Yes,Yes,No,No,No,No,No,No,No,39.0°C,67.7,Gastroenteritis
Dog,Shih Tzu,7.33,Male,15.22,Appetite Loss,Coughing,Labored Breathing,Lethargy,1 week,Yes,No,Yes,No,Yes,No,No,No,Yes,39.3°C,113.98,Kennel Cough
Dog,Chihuahua,9.63,Female,28.56,Eye Discharge,Nasal Discharge,Vomiting,Dehydration,2 days,Yes,Yes,Yes,No,No,No,No,No,No,38.7°C,68.71,Gastroenteritis
Dog,Golden Retriever,4.9,Male,29.2,Eye_Discharge,Nasal Discharge,Anorexia,Dehydration,13 days,No,No,No,Yes,Yes,No,No,Yes,No,39.1°C,93.0,Kennel Cough
Dog,Doberman Pinscher,7.6,Male,28.2,Coughing,Skin Lesions,Diarrhea,Eye_Discharge,12 days,No,No,No,Yes,No,No,No,Yes,Yes,38.9°C,112.0,Kennel Cough
Dog,Golden Retriever,11.2,Female,28.4,Lameness,Lethargy,Fever,Eye Discharge,10 days,Yes,Yes,Yes,No,No,No,No,No,No,38.7°C,97.0,Gastroenteritis
Dog,Yorkshire Terrier,1.26,Female,9.54,Fever,Sneezing,Reduced Appetite,Lethargy,7 days,Yes,Yes,No,Yes,No,No,No,No,No,39.9°C,89.47,Canine Influenza
Dog,Corgi,1.45,Male,13.24,Anorexia,Coughing,Nasal Discharge,<missing>,1 days,Yes,No,No,No,No,Yes,No,No,No,38.0°C,57.39,Lyme Disease
Dog,Labrador,8.5,Male,25.6,Fever,Anorexia,Coughing,Labored Breathing,14 days,No,No,No,Yes,Yes,No,No,Yes,No,38.6°C,73.0,Kennel Cough
Dog,Beagle,7.55,Female,27.92,Eye_Discharge,Nasal Discharge,Skin Lesions,Dehydration,7 days,Yes,No,Yes,Yes,Yes,No,No,Yes,No,40.1°C,110.96,Canine Distemper
Dog,Border Collie,7.2,Female,31.5,Lethargy,Loss Of Appetite,Diarrhea,Pale Gums,21 days,Yes,No,Yes,No,No,Yes,No,No,No,39.9°C,108.0,Tick-Borne Disease
Dog,Pug,7.34,Female,33.85,Abdominal Pain,Jaundice,Fever,Vomiting,21 days,Yes,Yes,Yes,Yes,No,No,,,,39.65,88.8,Canine Hepatitis
Dog,Chihuahua,7.86,Female,3.94,Vomiting,Fever,Lameness,<missing>,7 days,No,No,No,No,Yes,Yes,No,No,No,39.0°C,78.62,Lyme Disease
Dog,Akita,0.9,Female,10.6,Weakness,Lameness,Diarrhea,Skin Lesions,13 days,Yes,No,Yes,No,No,No,No,No,No,39.3°C,129.0,Parvovirus
Dog,Poodle,4.86,Female,50.61,Fever,Diarrhea,Eye_Discharge,Coughing,13 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,39.9°C,130.99,Canine Distemper
Dog,Akita,4.27,Male,27.49,Weakness,Eye Discharge,Eye_Discharge,Coughing,9 days,No,No,No,Yes,No,No,No,No,No,38.7°C,79.27,Kennel Cough
Dog,Bulldog,6.03,Male,17.97,Weakness,<missing>,Eye_Discharge,Nasal Discharge,5 days,No,No,No,Yes,No,No,No,Yes,Yes,38.9°C,86.41,Canine Distemper
Dog,Boxer,3.0,Female,30.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,39.3°C,120.0,Canine Infectious Hepatitis
Dog,Golden Retriever,7.0,Male,33.0,Lethargy,Vomiting,Loss Of Appetite,Fever,5 days,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,39.2°C,118.0,Canine Leptospirosis
Dog,Dalmatian,5.2,Male,26.3,Vomiting,Weakness,Nasal Discharge,Eye Discharge,8 days,Yes,No,No,Yes,No,No,No,No,Yes,38.4°C,117.0,Kennel Cough
Dog,Pit Bull,4.96,Male,28.76,Weakness,Lethargy,<missing>,Dehydration,5 days,Yes,No,No,No,No,Yes,No,No,No,38.2°C,129.84,Lyme Disease
Dog,Border Collie,0.48,Male,16.24,Nasal Discharge,Eye Discharge,Skin Lesions,Anorexia,9 days,Yes,No,No,Yes,Yes,No,Yes,No,No,39.8°C,129.89,Canine Distemper
Dog,Golden Retriever,6.4,Male,20.4,Fever,Vomiting,Diarrhea,Jaundice,17 days,Yes,Yes,No,No,No,No,,,,39.7,85.0,Canine Leptospirosis
Dog,Poodle,9.34,Female,18.29,Vomiting,Abdominal Pain,Fever,Jaundice,18 days,Yes,Yes,No,No,No,Yes,,,,42.66,93.85,Canine Hepatitis
Dog,Cocker Spaniel,1.4,Female,21.3,Nasal Discharge,Nasal_Discharge,Eye Discharge,Coughing,5 days,No,No,Yes,Yes,Yes,No,No,Yes,No,38.5°C,100.0,Canine Distemper
Dog,Labrador Retriever,1.2,Female,23.8,Anorexia,Skin Lesions,Diarrhea,Lethargy,8 days,No,Yes,No,No,No,No,Yes,No,No,39.6°C,119.0,Gastroenteritis
Dog,Corgi,0.29,Female,11.4,Coughing,Fever,Vomiting,Dehydration,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,143.67,Parvovirus
Dog,Pit Bull,6.35,Female,14.86,Persistent Cough,Fever,Ocular Discharge,Lethargy,1 days,Yes,No,No,Yes,No,No,No,No,Yes,39.5°C,103.97,Canine Influenza
Dog,German Shepherd,6.5,Male,35.9,Lameness,Dehydration,Eye Discharge,Skin Lesions,9 days,No,No,No,No,No,Yes,No,No,No,38.5°C,115.0,Lyme Disease
Dog,Dalmatian,5.25,Male,12.48,<missing>,Lameness,Jaundice,Vomiting,4 weeks,No,Yes,No,No,No,Yes,No,No,No,39.5°C,78.19,Tick-Borne Disease
Dog,Rottweiler,12.15,Female,7.48,Weakness,Skin Lesions,Appetite Loss,Labored Breathing,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,58.75,Gastroenteritis
Dog,Boxer,8.69,Female,7.7,Skin Lesions,Eye Discharge,Dehydration,Labored Breathing,5 days,Yes,No,No,Yes,No,No,No,No,No,38.6°C,84.21,Kennel Cough
Dog,Pug,4.6,Female,35.3,Fever,Vomiting,Abdominal Pain,Jaundice,19 days,Yes,Yes,Yes,No,No,No,,,,39.2,87.0,Canine Hepatitis
Dog,Bulldog,3.8,Female,9.3,Vomiting,Coughing,Diarrhea,Nasal Discharge,9 days,No,No,No,Yes,No,No,No,Yes,No,38.8°C,63.0,Kennel Cough
Dog,Labrador,0.96,Male,11.34,Skin Lesions,Weakness,<missing>,Diarrhea,13 days,Yes,No,Yes,No,No,No,No,No,No,39.3°C,125.4,Parvovirus
Dog,Chihuahua,11.21,Male,31.8,Lethargy,Loss Of Appetite,Fever,Vomiting,7 days,Yes,No,No,Yes,No,Yes,No,Yes,No,39.3°C,107.04,Canine Distemper
Dog,Boxer,0.4,Female,29.1,Skin Lesions,Labored Breathing,Lameness,Eye_Discharge,14 days,No,No,No,No,Yes,No,No,Yes,No,38.6°C,143.0,Kennel Cough
Dog,Siberian Husky,5.12,Female,11.79,Loss Of Appetite,Skin Lesions,Dehydration,<missing>,10 days,No,No,No,No,No,Yes,No,No,No,38.7°C,77.97,Lyme Disease
Dog,Beagle,4.0,Male,20.0,Lethargy,Vomiting,Loss Of Appetite,Fever,4 days,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,39.2°C,130.0,Canine Distemper
